timestamp,underlyer,tri,spot,carry,active,version
2000-01-04 19:00:00,JPY,0.0,0.0,-5.949790158815063,True,v2
2000-01-05 19:00:00,JPY,-0.6839203751469825,-0.6675501889756117,-5.932871919400213,True,v2
2000-01-06 19:00:00,JPY,-2.048170349556756,-1.975499614931136,-5.982498436317201,True,v2
2000-01-07 19:00:00,JPY,-2.499918095498714,-2.4196739859252436,-6.011988294276307,True,v2
2000-01-10 19:00:00,JPY,-1.8554209154599732,-1.7589623008919943,-5.993467760843032,True,v2
2000-01-11 19:00:00,JPY,-3.053695698567651,-2.96327307158374,-6.003147290120978,True,v2
2000-01-12 19:00:00,JPY,-2.967250459065241,-2.857165908149899,-6.015089754817495,True,v2
2000-01-13 19:00:00,JPY,-3.146858302025919,-3.0096122403294903,-5.446603808433679,True,v2
2000-01-14 19:00:00,JPY,-3.0832152024826627,-2.9095592146252267,-6.023767613551172,True,v2
2000-01-17 19:00:00,JPY,-2.5455399290238603,-2.337903125245151,-6.0260058692682605,True,v2
2000-01-18 19:00:00,JPY,-2.645103871841954,-2.4237346543483067,-6.016845238189603,True,v2
2000-01-19 19:00:00,JPY,-3.402240629117941,-3.186023146806752,-5.989504476849561,True,v2
2000-01-20 19:00:00,JPY,-3.1066712074772056,-2.8277654509896495,-6.036046675972102,True,v2
